Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
28/01/2023 12:00:00 AM,244.28 V,245.37 V,244.66 V,7.44 A,4.81 A,4.29 A,-0.99 pf
28/01/2023 12:30:00 AM,244.04 V,244.95 V,244.28 V,7.44 A,4.60 A,3.36 A,-0.99 pf
28/01/2023 1:00:00 AM,244.78 V,245.83 V,244.94 V,7.41 A,4.90 A,4.84 A,-0.98 pf
28/01/2023 1:30:00 AM,244.73 V,245.80 V,244.88 V,7.41 A,5.14 A,4.84 A,-0.98 pf
28/01/2023 2:00:00 AM,243.61 V,244.63 V,243.63 V,7.38 A,4.90 A,4.53 A,-0.98 pf
28/01/2023 2:30:00 AM,247.89 V,249.02 V,247.86 V,7.26 A,4.81 A,5.02 A,-0.97 pf
28/01/2023 3:00:00 AM,242.93 V,244.08 V,242.82 V,7.07 A,4.78 A,5.14 A,-0.98 pf
28/01/2023 3:30:00 AM,243.12 V,244.20 V,242.88 V,7.13 A,4.81 A,4.66 A,-0.98 pf
28/01/2023 4:00:00 AM,242.65 V,243.84 V,242.46 V,7.20 A,4.50 A,4.78 A,-0.98 pf
28/01/2023 4:30:00 AM,242.07 V,243.20 V,241.93 V,6.98 A,4.75 A,4.57 A,-0.98 pf
28/01/2023 5:00:00 AM,242.84 V,243.89 V,242.60 V,6.98 A,4.50 A,4.66 A,-0.98 pf
28/01/2023 5:30:00 AM,244.27 V,245.37 V,244.04 V,7.04 A,4.78 A,4.60 A,-0.98 pf
28/01/2023 6:00:00 AM,248.05 V,249.27 V,247.89 V,7.10 A,4.57 A,4.96 A,-0.97 pf
28/01/2023 6:30:00 AM,248.32 V,249.49 V,248.48 V,7.10 A,4.41 A,2.96 A,-0.99 pf
28/01/2023 7:00:00 AM,248.42 V,249.64 V,248.44 V,6.92 A,4.72 A,4.63 A,-0.97 pf
28/01/2023 7:30:00 AM,243.75 V,244.78 V,244.49 V,6.65 A,4.87 A,4.87 A,-0.98 pf
28/01/2023 8:00:00 AM,242.26 V,243.18 V,243.56 V,7.13 A,4.99 A,5.11 A,-0.98 pf
28/01/2023 8:30:00 AM,242.03 V,242.89 V,243.22 V,6.98 A,5.17 A,5.65 A,-0.98 pf
28/01/2023 9:00:00 AM,242.26 V,242.74 V,243.30 V,7.26 A,4.90 A,5.87 A,-0.98 pf
28/01/2023 9:30:00 AM,241.66 V,242.14 V,242.82 V,7.29 A,5.14 A,5.62 A,-0.98 pf
28/01/2023 10:00:00 AM,240.33 V,240.52 V,241.17 V,7.65 A,5.11 A,5.80 A,-0.99 pf
28/01/2023 10:30:00 AM,240.14 V,240.54 V,241.09 V,9.73 A,5.41 A,6.17 A,-0.99 pf
28/01/2023 11:00:00 AM,239.80 V,240.45 V,240.87 V,12.24 A,5.14 A,5.71 A,-0.99 pf
28/01/2023 11:30:00 AM,239.66 V,240.30 V,240.81 V,12.30 A,5.56 A,6.68 A,-0.99 pf
28/01/2023 12:00:00 PM,239.77 V,240.56 V,241.14 V,12.24 A,5.26 A,6.14 A,-0.99 pf
28/01/2023 12:30:00 PM,241.26 V,242.08 V,242.82 V,12.52 A,5.26 A,5.38 A,-1.00 pf
28/01/2023 1:00:00 PM,240.87 V,241.54 V,242.22 V,12.70 A,5.38 A,6.32 A,-0.99 pf
28/01/2023 1:30:00 PM,241.24 V,241.90 V,242.45 V,12.82 A,5.65 A,6.23 A,-0.99 pf
28/01/2023 2:00:00 PM,242.17 V,242.65 V,243.29 V,12.64 A,5.62 A,6.80 A,-0.99 pf
28/01/2023 2:30:00 PM,243.32 V,243.89 V,244.46 V,12.40 A,5.65 A,6.77 A,-0.99 pf
28/01/2023 3:00:00 PM,243.67 V,244.34 V,244.88 V,12.18 A,5.23 A,6.02 A,-0.99 pf
28/01/2023 3:30:00 PM,243.97 V,244.54 V,245.21 V,11.67 A,5.02 A,6.14 A,-0.99 pf
28/01/2023 4:00:00 PM,243.65 V,244.23 V,244.87 V,11.79 A,4.81 A,6.08 A,-0.99 pf
28/01/2023 4:30:00 PM,244.25 V,244.94 V,245.57 V,11.64 A,5.02 A,5.62 A,-0.99 pf
28/01/2023 5:00:00 PM,244.85 V,245.76 V,246.36 V,11.43 A,4.90 A,5.77 A,-0.99 pf
28/01/2023 5:30:00 PM,245.11 V,245.90 V,246.43 V,10.31 A,4.90 A,5.99 A,-0.99 pf
28/01/2023 6:00:00 PM,244.75 V,245.71 V,245.90 V,8.71 A,4.90 A,5.83 A,-0.98 pf
28/01/2023 6:30:00 PM,244.16 V,245.19 V,245.19 V,7.74 A,4.69 A,4.63 A,-0.99 pf
28/01/2023 7:00:00 PM,243.06 V,244.08 V,243.63 V,7.41 A,4.93 A,4.20 A,-0.99 pf
28/01/2023 7:30:00 PM,243.48 V,244.64 V,243.91 V,7.38 A,5.20 A,5.29 A,-0.98 pf
28/01/2023 8:00:00 PM,244.68 V,245.76 V,245.14 V,7.41 A,5.14 A,5.50 A,-0.98 pf
28/01/2023 8:30:00 PM,243.15 V,244.01 V,243.32 V,7.41 A,5.26 A,5.23 A,-0.98 pf
28/01/2023 9:00:00 PM,243.10 V,244.01 V,243.44 V,7.38 A,5.14 A,4.99 A,-0.98 pf
28/01/2023 9:30:00 PM,243.22 V,243.89 V,243.44 V,7.32 A,5.23 A,4.96 A,-0.98 pf
28/01/2023 10:00:00 PM,243.85 V,244.64 V,244.13 V,7.20 A,4.72 A,4.72 A,-0.98 pf
28/01/2023 10:30:00 PM,244.44 V,245.16 V,244.75 V,7.23 A,4.99 A,4.87 A,-0.98 pf
28/01/2023 11:00:00 PM,244.99 V,245.74 V,245.14 V,6.89 A,4.75 A,4.96 A,-0.98 pf
28/01/2023 11:30:00 PM,244.90 V,245.78 V,245.23 V,6.83 A,4.90 A,4.66 A,-0.97 pf
