Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
23/01/2023 12:00:00 AM,245.47 V,246.72 V,245.50 V,7.20 A,4.78 A,5.02 A,-0.98 pf
23/01/2023 12:30:00 AM,246.16 V,247.38 V,246.16 V,7.10 A,4.78 A,5.05 A,-0.98 pf
23/01/2023 1:00:00 AM,245.86 V,247.26 V,245.92 V,6.92 A,4.99 A,4.17 A,-0.98 pf
23/01/2023 1:30:00 AM,246.14 V,247.46 V,246.02 V,7.01 A,4.99 A,5.11 A,-0.98 pf
23/01/2023 2:00:00 AM,243.46 V,244.75 V,243.32 V,6.83 A,5.02 A,4.90 A,-0.98 pf
23/01/2023 2:30:00 AM,243.61 V,244.95 V,243.44 V,6.98 A,4.81 A,4.90 A,-0.98 pf
23/01/2023 3:00:00 AM,244.03 V,245.45 V,244.09 V,6.56 A,4.90 A,3.42 A,-0.99 pf
23/01/2023 3:30:00 AM,243.96 V,245.38 V,243.91 V,6.89 A,4.84 A,3.66 A,-0.99 pf
23/01/2023 4:00:00 AM,244.27 V,245.64 V,243.97 V,6.86 A,4.66 A,4.84 A,-0.98 pf
23/01/2023 4:30:00 AM,244.39 V,245.78 V,244.16 V,6.62 A,4.84 A,4.75 A,-0.98 pf
23/01/2023 5:00:00 AM,244.58 V,245.97 V,244.37 V,6.80 A,4.66 A,4.75 A,-0.98 pf
23/01/2023 5:30:00 AM,244.54 V,245.83 V,244.23 V,6.53 A,4.87 A,4.93 A,-0.97 pf
23/01/2023 6:00:00 AM,244.30 V,245.71 V,244.11 V,6.83 A,4.60 A,3.99 A,-0.98 pf
23/01/2023 6:30:00 AM,244.18 V,245.50 V,243.84 V,6.53 A,4.50 A,4.99 A,-0.98 pf
23/01/2023 7:00:00 AM,244.35 V,245.71 V,243.99 V,6.80 A,4.90 A,4.96 A,-0.98 pf
23/01/2023 7:30:00 AM,244.76 V,245.98 V,244.95 V,6.62 A,4.93 A,4.96 A,-0.98 pf
23/01/2023 8:00:00 AM,244.80 V,245.88 V,245.57 V,6.77 A,4.72 A,5.29 A,-0.97 pf
23/01/2023 8:30:00 AM,244.58 V,245.52 V,245.45 V,6.83 A,4.87 A,5.29 A,-0.98 pf
23/01/2023 9:00:00 AM,243.79 V,244.61 V,244.83 V,6.71 A,4.90 A,4.78 A,-0.99 pf
23/01/2023 9:30:00 AM,242.67 V,243.17 V,243.68 V,6.86 A,4.90 A,4.11 A,-0.99 pf
23/01/2023 10:00:00 AM,244.44 V,245.21 V,245.43 V,7.26 A,4.84 A,5.68 A,-0.98 pf
23/01/2023 10:30:00 AM,245.28 V,246.07 V,246.26 V,6.98 A,4.93 A,5.56 A,-0.98 pf
23/01/2023 11:00:00 AM,244.90 V,245.66 V,245.98 V,7.26 A,4.87 A,5.50 A,-0.98 pf
23/01/2023 11:30:00 AM,245.14 V,245.76 V,246.09 V,7.29 A,5.08 A,5.50 A,-0.98 pf
23/01/2023 12:00:00 PM,244.90 V,245.76 V,246.00 V,7.29 A,4.87 A,6.14 A,-0.98 pf
23/01/2023 12:30:00 PM,244.90 V,245.76 V,246.10 V,7.32 A,5.11 A,6.08 A,-0.98 pf
23/01/2023 1:00:00 PM,244.78 V,245.47 V,245.90 V,7.38 A,5.23 A,5.53 A,-0.98 pf
23/01/2023 1:30:00 PM,244.59 V,245.26 V,245.59 V,7.47 A,5.41 A,6.32 A,-0.98 pf
23/01/2023 2:00:00 PM,244.39 V,245.14 V,245.43 V,7.95 A,5.47 A,5.83 A,-0.98 pf
23/01/2023 2:30:00 PM,244.68 V,245.62 V,245.88 V,10.88 A,5.65 A,6.29 A,-0.99 pf
23/01/2023 3:00:00 PM,244.16 V,245.23 V,245.37 V,12.30 A,5.71 A,6.89 A,-0.99 pf
23/01/2023 3:30:00 PM,243.36 V,244.68 V,245.07 V,12.70 A,5.68 A,5.29 A,-1.00 pf
23/01/2023 4:00:00 PM,242.96 V,243.99 V,244.44 V,12.70 A,5.47 A,6.35 A,-0.99 pf
23/01/2023 4:30:00 PM,242.81 V,243.84 V,244.20 V,12.37 A,5.50 A,6.44 A,-0.99 pf
23/01/2023 5:00:00 PM,243.39 V,244.54 V,244.78 V,12.09 A,5.32 A,6.11 A,-0.99 pf
23/01/2023 5:30:00 PM,243.96 V,245.04 V,245.37 V,11.88 A,5.35 A,6.02 A,-0.99 pf
23/01/2023 6:00:00 PM,243.15 V,244.18 V,244.44 V,11.67 A,4.90 A,5.99 A,-0.99 pf
23/01/2023 6:30:00 PM,242.60 V,243.61 V,243.68 V,10.40 A,4.75 A,5.29 A,-0.99 pf
23/01/2023 7:00:00 PM,243.01 V,244.09 V,243.46 V,8.01 A,5.17 A,5.50 A,-0.99 pf
23/01/2023 7:30:00 PM,248.78 V,249.87 V,248.96 V,7.83 A,5.44 A,5.56 A,-0.97 pf
23/01/2023 8:00:00 PM,247.05 V,248.23 V,247.14 V,7.74 A,5.50 A,5.47 A,-0.97 pf
23/01/2023 8:30:00 PM,243.46 V,244.73 V,243.67 V,7.53 A,5.26 A,5.08 A,-0.98 pf
23/01/2023 9:00:00 PM,242.86 V,244.16 V,243.12 V,7.50 A,5.29 A,5.23 A,-0.98 pf
23/01/2023 9:30:00 PM,243.13 V,244.25 V,243.36 V,7.47 A,5.41 A,4.02 A,-0.99 pf
23/01/2023 10:00:00 PM,243.70 V,244.73 V,243.82 V,7.44 A,5.17 A,4.63 A,-0.99 pf
23/01/2023 10:30:00 PM,244.64 V,245.66 V,244.61 V,7.47 A,5.38 A,5.23 A,-0.98 pf
23/01/2023 11:00:00 PM,244.83 V,245.90 V,244.83 V,7.47 A,5.17 A,4.99 A,-0.98 pf
23/01/2023 11:30:00 PM,244.66 V,246.09 V,244.97 V,7.44 A,5.14 A,4.90 A,-0.98 pf
