Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
15/01/2023 12:00:00 AM,244.97 V,245.85 V,245.19 V,6.20 A,8.37 A,5.74 A,-0.98 pf
15/01/2023 12:30:00 AM,242.03 V,243.00 V,242.17 V,6.35 A,7.98 A,5.77 A,-0.99 pf
15/01/2023 1:00:00 AM,242.69 V,243.55 V,242.84 V,6.53 A,8.50 A,5.35 A,-0.99 pf
15/01/2023 1:30:00 AM,242.27 V,243.18 V,242.46 V,5.93 A,8.34 A,4.44 A,-0.99 pf
15/01/2023 2:00:00 AM,242.46 V,243.39 V,242.57 V,6.02 A,8.40 A,4.81 A,-0.99 pf
15/01/2023 2:30:00 AM,245.73 V,246.65 V,245.78 V,6.17 A,8.19 A,5.17 A,-0.98 pf
15/01/2023 3:00:00 AM,246.24 V,247.24 V,246.29 V,6.17 A,8.22 A,4.90 A,-0.98 pf
15/01/2023 3:30:00 AM,245.38 V,246.43 V,245.49 V,5.68 A,7.83 A,4.32 A,-0.98 pf
15/01/2023 4:00:00 AM,245.55 V,246.55 V,245.69 V,6.20 A,7.68 A,3.60 A,-0.99 pf
15/01/2023 4:30:00 AM,247.15 V,248.20 V,247.24 V,5.71 A,7.74 A,4.66 A,-0.98 pf
15/01/2023 5:00:00 AM,246.93 V,247.84 V,246.95 V,6.17 A,8.10 A,4.17 A,-0.97 pf
15/01/2023 5:30:00 AM,246.14 V,246.88 V,246.02 V,5.65 A,7.95 A,5.50 A,-0.97 pf
15/01/2023 6:00:00 AM,246.04 V,246.83 V,245.88 V,6.17 A,8.01 A,5.38 A,-0.98 pf
15/01/2023 6:30:00 AM,246.00 V,246.77 V,245.78 V,5.62 A,7.35 A,5.77 A,-0.98 pf
15/01/2023 7:00:00 AM,246.24 V,247.08 V,246.38 V,6.11 A,7.89 A,5.05 A,-0.98 pf
15/01/2023 7:30:00 AM,247.55 V,248.27 V,248.44 V,5.68 A,8.19 A,5.38 A,-0.97 pf
15/01/2023 8:00:00 AM,247.84 V,248.54 V,249.14 V,6.26 A,8.62 A,6.29 A,-0.97 pf
