Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
02/01/2023 12:00:00 AM,244.85 V,246.43 V,244.87 V,7.47 A,4.87 A,5.23 A,-0.98 pf
02/01/2023 12:30:00 AM,244.56 V,246.24 V,244.58 V,7.44 A,4.50 A,5.32 A,-0.98 pf
02/01/2023 1:00:00 AM,243.06 V,244.71 V,243.10 V,7.38 A,5.32 A,5.20 A,-0.98 pf
02/01/2023 1:30:00 AM,242.94 V,244.59 V,243.15 V,7.26 A,5.38 A,4.05 A,-0.99 pf
02/01/2023 2:00:00 AM,242.48 V,243.99 V,242.58 V,7.26 A,5.11 A,3.87 A,-0.99 pf
02/01/2023 2:30:00 AM,242.75 V,244.42 V,242.81 V,7.23 A,4.99 A,4.87 A,-0.98 pf
02/01/2023 3:00:00 AM,243.20 V,244.85 V,243.13 V,7.23 A,4.93 A,5.08 A,-0.98 pf
02/01/2023 3:30:00 AM,243.29 V,244.99 V,243.17 V,7.20 A,4.69 A,5.77 A,-0.98 pf
02/01/2023 4:00:00 AM,242.88 V,244.49 V,242.65 V,7.20 A,4.90 A,5.68 A,-0.98 pf
02/01/2023 4:30:00 AM,243.32 V,245.04 V,243.12 V,7.20 A,4.90 A,5.59 A,-0.98 pf
02/01/2023 5:00:00 AM,243.82 V,245.50 V,243.75 V,6.71 A,4.75 A,4.90 A,-0.97 pf
02/01/2023 5:30:00 AM,243.49 V,245.13 V,243.39 V,7.26 A,4.84 A,5.68 A,-0.98 pf
02/01/2023 6:00:00 AM,243.39 V,245.06 V,243.27 V,6.86 A,4.66 A,5.68 A,-0.98 pf
02/01/2023 6:30:00 AM,243.41 V,245.19 V,243.29 V,7.29 A,4.35 A,5.83 A,-0.98 pf
02/01/2023 7:00:00 AM,243.63 V,245.35 V,243.56 V,6.92 A,5.02 A,5.14 A,-0.98 pf
02/01/2023 7:30:00 AM,244.58 V,246.10 V,245.50 V,6.86 A,4.29 A,4.32 A,-0.98 pf
02/01/2023 8:00:00 AM,244.35 V,245.69 V,245.69 V,7.23 A,4.05 A,4.50 A,-0.99 pf
02/01/2023 8:30:00 AM,243.22 V,244.23 V,244.34 V,7.38 A,5.47 A,6.20 A,-0.98 pf
02/01/2023 9:00:00 AM,243.67 V,244.59 V,244.71 V,8.19 A,5.50 A,5.87 A,-0.98 pf
02/01/2023 9:30:00 AM,243.63 V,244.63 V,244.64 V,9.16 A,5.32 A,6.26 A,-0.99 pf
02/01/2023 10:00:00 AM,243.25 V,244.54 V,244.56 V,11.28 A,5.77 A,6.29 A,-0.99 pf
02/01/2023 10:30:00 AM,242.96 V,244.28 V,244.23 V,12.18 A,5.44 A,6.68 A,-0.99 pf
02/01/2023 11:00:00 AM,242.79 V,244.18 V,244.04 V,12.46 A,5.68 A,7.10 A,-0.99 pf
02/01/2023 11:30:00 AM,243.10 V,244.54 V,244.37 V,12.64 A,5.77 A,7.29 A,-0.99 pf
02/01/2023 12:00:00 PM,242.96 V,244.49 V,244.27 V,12.64 A,5.44 A,7.44 A,-0.99 pf
02/01/2023 12:30:00 PM,242.96 V,244.59 V,244.32 V,12.67 A,5.32 A,7.17 A,-0.99 pf
02/01/2023 1:00:00 PM,242.55 V,244.15 V,243.80 V,12.91 A,5.68 A,8.28 A,-0.99 pf
02/01/2023 1:30:00 PM,241.95 V,243.44 V,243.37 V,12.40 A,5.56 A,6.71 A,-0.99 pf
02/01/2023 2:00:00 PM,242.00 V,243.37 V,243.36 V,12.70 A,5.74 A,6.05 A,-0.99 pf
02/01/2023 2:30:00 PM,241.71 V,242.98 V,242.77 V,12.46 A,5.32 A,6.53 A,-0.99 pf
02/01/2023 3:00:00 PM,242.27 V,243.44 V,243.34 V,12.61 A,5.59 A,7.13 A,-0.99 pf
02/01/2023 3:30:00 PM,242.74 V,243.92 V,243.80 V,12.64 A,5.41 A,7.44 A,-0.99 pf
02/01/2023 4:00:00 PM,242.41 V,243.56 V,243.53 V,12.58 A,5.38 A,7.17 A,-0.99 pf
02/01/2023 4:30:00 PM,242.67 V,243.85 V,243.87 V,12.40 A,5.53 A,6.56 A,-0.99 pf
02/01/2023 5:00:00 PM,242.22 V,243.65 V,243.61 V,12.49 A,5.20 A,6.41 A,-0.99 pf
02/01/2023 5:30:00 PM,242.53 V,243.99 V,243.99 V,12.43 A,5.41 A,6.74 A,-0.99 pf
02/01/2023 6:00:00 PM,242.50 V,243.97 V,243.87 V,12.15 A,5.32 A,6.47 A,-0.99 pf
02/01/2023 6:30:00 PM,244.49 V,246.14 V,245.66 V,11.91 A,4.66 A,5.71 A,-0.99 pf
02/01/2023 7:00:00 PM,243.80 V,245.80 V,244.09 V,12.00 A,5.50 A,6.59 A,-0.99 pf
02/01/2023 7:30:00 PM,243.25 V,245.35 V,243.55 V,11.94 A,5.59 A,5.62 A,-0.99 pf
02/01/2023 8:00:00 PM,243.30 V,245.16 V,243.61 V,11.07 A,5.65 A,4.23 A,-0.99 pf
02/01/2023 8:30:00 PM,243.55 V,245.13 V,243.67 V,8.22 A,5.32 A,4.72 A,-0.99 pf
02/01/2023 9:00:00 PM,243.55 V,245.09 V,243.56 V,7.53 A,5.47 A,5.71 A,-0.97 pf
02/01/2023 9:30:00 PM,242.22 V,243.58 V,242.00 V,7.35 A,5.08 A,5.83 A,-0.98 pf
02/01/2023 10:00:00 PM,243.79 V,245.18 V,243.49 V,7.32 A,4.96 A,5.93 A,-0.98 pf
02/01/2023 10:30:00 PM,243.46 V,245.06 V,243.42 V,7.38 A,5.17 A,5.90 A,-0.97 pf
02/01/2023 11:00:00 PM,244.34 V,246.00 V,244.20 V,7.38 A,4.90 A,5.96 A,-0.98 pf
02/01/2023 11:30:00 PM,244.70 V,246.33 V,244.52 V,7.32 A,5.02 A,5.71 A,-0.97 pf
