Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
14/01/2023 12:00:00 AM,244.68 V,245.57 V,244.78 V,6.74 A,8.47 A,5.05 A,-0.99 pf
14/01/2023 12:30:00 AM,243.80 V,244.78 V,243.97 V,6.62 A,7.83 A,4.66 A,-0.99 pf
14/01/2023 1:00:00 AM,244.71 V,245.64 V,244.82 V,6.20 A,8.53 A,5.47 A,-0.98 pf
14/01/2023 1:30:00 AM,244.68 V,245.64 V,244.75 V,6.41 A,8.47 A,5.62 A,-0.98 pf
14/01/2023 2:00:00 AM,243.20 V,244.16 V,243.22 V,6.47 A,8.31 A,5.65 A,-0.98 pf
14/01/2023 2:30:00 AM,244.92 V,245.85 V,244.94 V,5.96 A,8.22 A,5.74 A,-0.98 pf
14/01/2023 3:00:00 AM,245.59 V,246.62 V,245.74 V,6.14 A,8.01 A,4.69 A,-0.98 pf
14/01/2023 3:30:00 AM,245.55 V,246.57 V,245.80 V,6.53 A,7.53 A,3.69 A,-0.99 pf
14/01/2023 4:00:00 AM,245.13 V,246.10 V,245.13 V,5.83 A,8.25 A,5.17 A,-0.98 pf
14/01/2023 4:30:00 AM,245.64 V,246.72 V,245.66 V,5.99 A,7.80 A,5.17 A,-0.98 pf
14/01/2023 5:00:00 AM,246.47 V,247.32 V,246.47 V,6.20 A,8.13 A,4.14 A,-0.98 pf
14/01/2023 5:30:00 AM,245.78 V,246.53 V,245.64 V,5.68 A,7.65 A,4.99 A,-0.98 pf
14/01/2023 6:00:00 AM,246.02 V,246.79 V,245.95 V,6.17 A,8.13 A,5.05 A,-0.98 pf
14/01/2023 6:30:00 AM,246.59 V,247.43 V,246.59 V,5.80 A,7.35 A,5.20 A,-0.98 pf
14/01/2023 7:00:00 AM,246.71 V,247.55 V,246.67 V,5.90 A,7.07 A,5.38 A,-0.98 pf
14/01/2023 7:30:00 AM,247.27 V,248.03 V,247.99 V,6.11 A,7.29 A,4.53 A,-0.97 pf
14/01/2023 8:00:00 AM,245.49 V,246.24 V,246.79 V,5.96 A,7.17 A,6.29 A,-0.97 pf
14/01/2023 8:30:00 AM,246.55 V,246.91 V,247.81 V,6.38 A,8.31 A,6.41 A,-0.98 pf
14/01/2023 9:00:00 AM,245.18 V,245.42 V,246.36 V,6.86 A,8.68 A,6.47 A,-0.98 pf
14/01/2023 9:30:00 AM,243.89 V,244.04 V,245.23 V,7.07 A,8.74 A,5.44 A,-0.99 pf
14/01/2023 10:00:00 AM,246.21 V,246.29 V,247.38 V,7.26 A,9.01 A,6.35 A,-0.98 pf
14/01/2023 10:30:00 AM,245.11 V,245.19 V,246.28 V,7.17 A,8.56 A,6.98 A,-0.98 pf
14/01/2023 11:00:00 AM,245.26 V,245.31 V,246.40 V,7.20 A,8.98 A,7.26 A,-0.98 pf
14/01/2023 11:30:00 AM,246.05 V,246.10 V,247.20 V,7.17 A,8.71 A,6.35 A,-0.99 pf
14/01/2023 12:00:00 PM,247.01 V,247.03 V,248.18 V,7.07 A,8.86 A,6.44 A,-0.98 pf
14/01/2023 12:30:00 PM,247.79 V,247.87 V,248.97 V,6.98 A,8.62 A,6.74 A,-0.98 pf
14/01/2023 1:00:00 PM,247.82 V,247.96 V,249.09 V,7.17 A,8.98 A,6.38 A,-0.98 pf
14/01/2023 1:30:00 PM,247.22 V,247.27 V,248.37 V,7.47 A,9.01 A,7.04 A,-0.98 pf
14/01/2023 2:00:00 PM,246.86 V,246.86 V,247.94 V,7.23 A,9.40 A,6.89 A,-0.98 pf
14/01/2023 2:30:00 PM,246.62 V,246.69 V,247.62 V,7.17 A,8.92 A,7.32 A,-0.98 pf
14/01/2023 3:00:00 PM,246.81 V,246.91 V,247.86 V,7.35 A,9.40 A,7.44 A,-0.98 pf
14/01/2023 3:30:00 PM,247.19 V,247.27 V,248.29 V,7.47 A,8.86 A,6.65 A,-0.99 pf
14/01/2023 4:00:00 PM,246.81 V,246.84 V,248.05 V,7.47 A,8.86 A,6.56 A,-0.99 pf
14/01/2023 4:30:00 PM,246.98 V,247.19 V,248.34 V,7.44 A,8.95 A,7.56 A,-0.98 pf
14/01/2023 5:00:00 PM,247.87 V,248.29 V,249.33 V,7.47 A,9.01 A,7.38 A,-0.98 pf
14/01/2023 5:30:00 PM,247.56 V,248.03 V,249.02 V,7.44 A,8.95 A,7.07 A,-0.98 pf
14/01/2023 6:00:00 PM,247.62 V,248.22 V,249.09 V,7.29 A,8.71 A,6.98 A,-0.98 pf
14/01/2023 6:30:00 PM,247.20 V,247.96 V,248.48 V,7.07 A,8.28 A,5.96 A,-0.98 pf
14/01/2023 7:00:00 PM,247.08 V,248.01 V,247.50 V,6.98 A,9.01 A,6.32 A,-0.98 pf
14/01/2023 7:30:00 PM,246.41 V,247.43 V,246.88 V,7.20 A,9.01 A,5.71 A,-0.98 pf
14/01/2023 8:00:00 PM,246.71 V,247.65 V,247.20 V,6.92 A,9.13 A,5.83 A,-0.98 pf
14/01/2023 8:30:00 PM,247.14 V,248.11 V,247.75 V,7.07 A,8.71 A,5.59 A,-0.98 pf
14/01/2023 9:00:00 PM,247.84 V,248.63 V,248.42 V,6.89 A,9.01 A,5.14 A,-0.98 pf
14/01/2023 9:30:00 PM,248.03 V,248.68 V,248.48 V,6.98 A,8.74 A,5.05 A,-0.98 pf
14/01/2023 10:00:00 PM,247.43 V,248.06 V,247.89 V,6.86 A,8.71 A,3.84 A,-0.99 pf
14/01/2023 10:30:00 PM,247.36 V,248.01 V,247.48 V,6.68 A,8.56 A,5.68 A,-0.97 pf
14/01/2023 11:00:00 PM,243.32 V,243.85 V,243.32 V,6.68 A,8.62 A,5.59 A,-0.99 pf
14/01/2023 11:30:00 PM,244.04 V,244.76 V,244.27 V,6.68 A,8.40 A,5.83 A,-0.98 pf
