Date/Time,Voltage Ph-A Avg,Voltage Ph-B Avg,Voltage Ph-C Avg,Current Ph-A Avg,Current Ph-B Avg,Current Ph-C Avg,Power Factor Total
17/01/2023 12:00:00 AM,244.01 V,244.85 V,244.13 V,6.65 A,7.17 A,5.65 A,-0.98 pf
17/01/2023 12:30:00 AM,243.46 V,244.34 V,243.42 V,6.65 A,7.04 A,6.80 A,-0.98 pf
17/01/2023 1:00:00 AM,244.46 V,245.33 V,244.44 V,6.56 A,7.38 A,6.59 A,-0.98 pf
17/01/2023 1:30:00 AM,244.40 V,245.33 V,244.37 V,6.53 A,7.32 A,6.26 A,-0.98 pf
17/01/2023 2:00:00 AM,244.78 V,245.69 V,244.71 V,6.17 A,7.41 A,6.20 A,-0.97 pf
17/01/2023 2:30:00 AM,244.76 V,245.76 V,244.75 V,6.20 A,7.07 A,5.80 A,-0.98 pf
17/01/2023 3:00:00 AM,244.34 V,245.38 V,244.35 V,6.26 A,7.17 A,5.53 A,-0.98 pf
17/01/2023 3:30:00 AM,244.51 V,245.57 V,244.49 V,6.26 A,7.01 A,4.96 A,-0.98 pf
17/01/2023 4:00:00 AM,245.19 V,246.09 V,244.92 V,6.20 A,7.17 A,5.93 A,-0.98 pf
17/01/2023 4:30:00 AM,245.49 V,246.62 V,245.43 V,6.05 A,7.04 A,5.74 A,-0.98 pf
17/01/2023 5:00:00 AM,243.80 V,244.75 V,243.73 V,6.14 A,6.77 A,4.81 A,-0.99 pf
17/01/2023 5:30:00 AM,242.19 V,242.89 V,242.12 V,6.14 A,6.80 A,3.93 A,-0.99 pf
17/01/2023 6:00:00 AM,243.06 V,243.75 V,242.79 V,5.74 A,6.77 A,5.71 A,-0.98 pf
17/01/2023 6:30:00 AM,248.05 V,248.80 V,247.75 V,5.99 A,6.95 A,5.44 A,-0.96 pf
17/01/2023 7:00:00 AM,247.72 V,248.39 V,247.48 V,6.08 A,7.32 A,6.44 A,-0.97 pf
17/01/2023 7:30:00 AM,247.91 V,248.39 V,248.51 V,9.25 A,12.64 A,7.62 A,-0.99 pf
17/01/2023 8:00:00 AM,245.73 V,246.14 V,246.84 V,13.57 A,17.20 A,9.67 A,-0.99 pf
17/01/2023 8:30:00 AM,245.49 V,245.86 V,246.29 V,14.63 A,17.08 A,13.94 A,-0.99 pf
